35129|ability to successfully work in a team environment
35130|able to pick up and carry equipment weighing 50 or more pounds
35131|quality of work
35132|respectful of procedures
35133|network analysis
35134|network enumeration
35135|sci ci-polygraph
35136|ability to work with little or no supervision
35137|mason
35138|perceptive
35139|clearly explain tasks
35140|traffic accident reconstruction
35141|traffic division supervisor
35142|advanced traffic accident investigation
35143|dui enforcement
35144|taser instructor
35145|sfst instructor
35146|point of service collections
35147|combatives level 1 certified
35148|warrior leadership course certified
35149|plan of care
35150|focus groups
35151|psychological testing
35152|clinical services
35153|intakes
35154|carry out auspices of the licensure and direct supervision
35155|assist with the management and treatment of behavioral health care recipients
35156|utilize counseling skills
35157|hazmat representative
35158|sentry
35159|paint and finish
35160|corrosion control technician
35161|vinyl
35162|vinyl cutting
35163|collateral duty inspector (cdi)
35164|firearm handling and safety
35165|diagnosing and reparing vehicles
35166|execlent comunication skills
35167|dependible
35168|hiv prevention
35169|depression treatment
35170|hearing tests
35171|pearl
35172|transport aircrewmen
35173|flight base operations
35174|work from machine cabs to direct operation of machine using pedals and levers.
35175|move construction materials
35176|earth
35177|and other heavy materials at construction
35178|sites and mines. 
35179|hoist heavy construction materials.  
35180|drive pilings for retaining
35181|bulkheads
35182|and foundations of structures
35183|such as buildings
35184|bridges
35185|piers. 
35186|use pile driver head on machine to drive pilings. 
35187|judge distance and
35188|position piling leads. 
35189|host piling into leads.  
35190|raise and lower drophammers
35191|to drive piles. 
35192|use multiple controls to operate equipment. 
35193|oil and service
35194|machine as needed.
35195|responsible for the flow of inventory from the point of deliver to the internal
35196|and external destination 
35197|responsible for receiving
35198|unpacking
35199|and storing inventory 
35200|assist customers with purchased carry-outs and providing
35201|expert advice of store products 
35202|operated a forklift for loading and unloading
35203|inventory from delivery trucks and from the warehouse 
35204|maintained accountability
35205|using oracle for the inventory
35206|responsible for aligning
35207|leveling and anchoring the machinery 
35208|for attaching loads to rigging to provide support and or prepare them for moving
35209|using hand and power tools 
35210|responsible for attaching pulleys and blocks to fixed
35211|overhead structures such as beams
35212|ceilings
35213|and gin pole booms
35214|using bolts and
35215|clamps 
35216|responsible for all control movements of heavy equipment through narrow
35217|openings or confined spaces
35218|using chainfalls
35219|gallows frames and other equipment
35220|assisted in dismantling and store rigging equipment  
35221|assisted in fabricating
35222|setting up and repairing rigging
35223|supporting structures
35224|hoists
35225|and using hand
35226|and power tools
35227|coordinated and performed over 200 missions in afghanistan which help shape
35228|the final plans for draw-down equipment and personnel 
35229|planned and coordinated
35230|travel and logistics for personnel throughout north america
35231|and southwest
35232|emphasizing the most cost efficient methods of travel 
35233|advised and assisted
35234|the chief of staff on large purchase authorizations in excess of $1m 
35235|for personal data profiles for over 350 soldiers
35236|and $15m worth of military equipment
35237|planned the travel requirements for 150 soldiers and 30 vehicles to be moved
35238|from fort stewart
35239|georgia to fort gordon
35240|georgia as part of a permanent strategic
35241|military company move for a major unit shutdown 
35242|maintained the responsibility
35243|for the well-being and mission accomplishment of 50 soldiers and $5m of equipment
35244|and supplies  
35245|established and monitored internal control measures for 50+ soldiers
35246|to maximize efficiency of work and maintain supply discipline within the monthly
35247|budget 
35248|reinforced morale and welfare throughout the platoon by providing direct
35249|leadership and support by coordinating over 3000 missions and covering 11
35250|000 miles
35251|with my soldiers in iraq and afghanistan
35252|agility training
35253|diet consulting
35254|evasion
35255|resistance
35256|escape
35257|sere school
35258|proficient with microsoft office suits.  advanced in excel and spreadsheet.
35259|proactive with problem solving skills
35260|confidence in the field
35261|with little or no supervision needed.
35262|personally accounted and responsible for over $15b dollars' worth of
35263|equipments.
35264|attention to detail while working in the mission control center and
35265|maintaining situation awareness.
35266|understand the important of leading a team
35267|reporting procedures
35268|and working under extreme measure.
35269|communication (written
35270|verbal and listening)
35271|research skills and ability
35272|problem solving and reasoning
35273|works well with a team or individually
35274|bmet ( bio-medical equipment technician)
35275|great ability to functions in uncommon situations.
35276|sound understanding of stress response and methods to ensure personal well-being.
35277|in-depth understanding of basic medical-legal principles.
35278|excellent ability to use good judgment and remain calm in high-stress situations.
35279|strong ability to function efficiently throughout an entire work shift without interruption.
35280|profound ability to interview patient
35281|family members
35282|and bystanders.
35283|sound ability to withstand varied environmental conditions such as extreme heat
35284|cold
35285|and moisture.
35286|values and ethics beyond reproach.
35287|constantly demonstrates outstanding initiative and acceptance of responsibility.
35288|exemplifies the highest standards of dedication
35289|and integrity.
35290|model leader on and off duty.
35291|focuses on mission accomplishment and always strives for superior results.
35292|mechanical inspector
35293|quality assurance specialist
35294|veteran support
35295|security clearance over two inactive
35296|personel training
35297|assessing situations
35298|engaging people
35299|following up
35300|police canine
35301|systematic
35302|top secret clear
35303|professional negotiator
35304|bilingual (hebrew
35305|drywall repair
35306|texturing drywall
35307|microsoft os and office suites
35308|deployment experience
35309|use of windows
35310|mochasoft
35311|micorsoft word
35312|trapeze
35313|helpdesk experience
35314|file and print server administration
35315|backup exec configuration and administration
35316|windows remote assitance experience
35317|cisco network administration experience including vlans and port security configuration
35318|pbx system administration (eon and nortel pbx systems)
35319|cat5 and fiber optic cable installation experience
35320|batch scripting and task automation
35321|remedy ticket system experience
35322|replacing computer
35323|network hardware
35324|nga
35325|cryogenics
35326|centrifuge
35327|incubators
35328|housing construction
35329|web design & development
35330|oil painting
35331|collage
35332|galleries
35333|acrylic
35334|printmaking
35335|watercolor
35336|contemporary art
35337|pen
35338|canvas
35339|acrylic painting
35340|figure drawing
35341|us army surveillance specialist
35342|skype
35343|online communications
35344|spin selling
35345|the challenger sale
35346|responsive
35347|adapted
35348|targeted design
35349|scorm
35350|kirkpatrick
35351|blooms taxonomy
35352|forward air control
35353|microsoft office 2007 suite
35354|microsoft office 2013 suite
35355|e-mail on a daily bases
35356|use a company phone
35357|handled customers daily
35358|haskell
35359|emacs lisp
35360|ada programming
35361|functional programming
35362|modelica
35363|distribute mail
35364|set objectives
35365|strong computer knowlige
35366|developmental counseling and educational guidance counselor
35367|adaptability to perform under pressure
35368|conducting positive research and monitoring
35369|shipping and tracking
35370|osha safety
35371|hazardous material shipping and storage
35372|health care specialist with over 28 years of experience in the medical field. i
35373|have 10 years of military experience as a health care specialist providing emergency
35374|medical treatment for over 300 personnel
35375|health protection
35376|or illness through the continuum of health care; administers emergency and routine
35377|medical treatment of injuries or illnesses; assists with outpatient care and treatment
35378|and supervises field and clinical medical facilities under the supervision of a
35379|nurse or physician's assistant; develops and trains 30 medical personnel
35380|through continuing education and practical exercises. i have 18 years of experience
35381|in the hospital and home health care equipment industry. i am highly dedicated to
35382|the care of the sick and injured and to the success of the team.
35383|powerpoint and outlook software.
35384|strong interpersonal skills with the ability to help and understand people.
35385|able to work effectively with little or no supervision.
35386|infrastructure and networks
35387|tape backup
35388|mint
35389|trend micro anti-virus
35390|data collection and processing
35391|inventory management and disposal
35392|truck loading
35393|operational planning & organization
35394|written & verbal communication
35395|trouble shooting: electrical system; analog
35396|digital circuit;
35397|simulation of electrical system
35398|office software application: word
35399|test electrical system with microscope
35400|scan
35401|work under minimal supervision
35402|evade and direct fire
35403|basic first-aid
35404|orienteering
35405|combat evader survivor locator (csel) radio
35406|aircraft survivability equipment
35407|personnel recovery mission software
35408|joint sarsat electronic tracking software
35409|federal employee
35410|nims ics emergency response managment
35411|environmental health & safety
35412|confined space entry
35413|computerized accounting
35414|computer repair and configuration
35415|trilingual:  french
35416|basic spanish
35417|intermediate knowledge of microsoft office
35418|great organizational skills
35419|punctual and efficient
35420|adaptable and flexible
35421|electrical installer and troubleshooting.
35422|heating ventilation air conditioning and refrigeration journeyman
35423|corruption
35424|coordinated management
35425|organized researcher
35426|trained technician
35427|rounded skills
35428|tool room
35429|specialized equipment
35430|specialized programs
35431|facilities and grant preparation
35432|highly skilled in analytical reasoning and report preparation.
35433|skilled in hiring and preparation of employee performance evaluations.
35434|emerging technologies
35435|child abuse prevention
35436|adoption law
35437|constitutional law
35438|physical medicine
35439|computer information and technologies
35440|army property management
35441|defense travel systems
35442|weapons certified and highly knowledgable of small arms
35443|shooting coach
35444|shop chief
35445|shop safety
35446|marine corps recruiting
35447|pavements
35448|densitometer
35449|software cost estimation
35450|consultative selling skills
35451|bugeting and programming
35452|powerplant
35453|commercial pilot with instrument rating and s-70 type rating
35454|18 years class a cdl experience
35455|t-endorsement (for doubles
35456|triples trailers) n-endorsement (tanker)
35457|dsm-iv
35458|v knowledge
35459|group behavior and dynamics
35460|cognitive behavior therapy (cbt)
35461|8 years it experience.
35462|comptia sec+ce certified
35463|cissp trained
35464|microsoft trained
35465|mechnical operator
35466|sponsorship relations
35467|sponsorship program development
35468|organized technical writer
35469|strong collaborative skills
35470|sectary skills
35471|professional truck driver
35472|effective at completing tasks assigned.
35473|ac circuits
35474|analog
35475|digital
35476|technical mathmatics
35477|solder smt & though-hole
35478|rework & wiring
35479|logic probe
35480|analog oscilloscopes
35481|function generators
35482|megometers
35483|capacitance rangers
35484|digital logic circuits
35485|electronics communications
35486|through-hole components
35487|surface mount components
35488|solid state electronics
35489|remote systems
35490|perform bench checks
35491|quantitative analysis
35492|fiscal policy
35493|microsoft user: (excel
35494|share
35495|ect)
35496|health care provider instuctor
35497|law enforcement response team trained
35498|financial asset balance and correction manager (short
35499|long term)
35500|written skills: (good)
35501|oral skills: (good)
35502|logic and reasoning skills: (excellent)
35503|typing skills: (59 wpm)
35504|office interpersonnal skills: (excellent)
35505|second language: (cauntonese)
35506|supervisor for over 14 years
35507|over 20 years experience working with radio
35508|satallite
35509|20 years experience using maps and coordinates
35510|cloud+
35511|storage+ experience
35512|microsoft server 2012
35513|active directory server
35514|firewall configuarion & administration
35515|hardware set up and troubleshooting
35516|remedy solutions
35517|prrinter hardware
35518|software configuration and troubleshooting
35519|judgment an decision making
35520|ports
35521|serve safe ceertified
35522|aircraft maintenance quality assurance
35523|excellent interpersonal skills resulting in extremely pleased clientele.
35524|government liason
35525|manpower deployment
35526|adept to change
35527|can explore solutions to problems
35528|managed supplies and budgets
35529|managed work centers
35530|can set up future outlooks and schedules
35531|train and supervise employees while establishing goals and competencies on ada
35532|and eeo compliance.
35533|ensure consistent compliance and adherence to osha
35534|eeoc
35535|and other state standards.
35536|administers processes for employee benefits
35537|workers compensation
35538|disability
35539|and grievance program.
35540|knowledge and experience in handling confidential records under the ferpa
35541|hippa regulations.
35542|plan and implement total life cycle
35543|job postings
35544|announcements
35545|and trainings.
35546|word) proficiency
35547|adobe product (photoshop
35548|premier)proficiency
35549|ability to type 40 words per minute
35550|engine performance
35551|accomplished writer of policies and procedures
35552|many of which have enhanced operations
35553|in management
35554|federal and state compliance
35555|very effective communicator and mediator in disputes between labor and management
35556|and reconciling employee relationships
35557|experienced in management at the chief executive level
35558|has built a human resources department for a company of 40 employees
35559|held numerous supervisory positions for over 15 years.
35560|15 years experience in training personnel.
35561|osha general industry safety certified
35562|complex solving problems
35563|automated supply accounting systems
35564|gas turbine mechanics
35565|successful multitasker
35566|ability to work within deadlines
35567|proficient on mac os and windows
35568|work independently within a team
35569|lightning
35570|motor controls
35571|switchgear
35572|transformer
35573|power meters
35574|nec
35575|power transmission
35576|capacitors
35577|following direction
35578|self- discipline
35579|taser and taser instructor certificate
35580|collapsible baton training certificate
35581|oc training certificate
35582|california radar certificate
35583|field training officer certificate
35584|drug suppression investigator training
35585|cardiopulmonary resuscitation certificate
35586|skilled in most aspects of microsoft office to include; word
35587|conflict resoloution
35588|profecient using personnel and record data systems such as oracle and discoverer
35589|contract termination
35590|contract close-out
35591|federal acquisition regulation
35592|acquisition planning
35593|cargo handler and checker; loads
35594|unloads
35595|and tallies cargo; uses and maintains
35596|slings
35597|nets
35598|hooks
35599|pallets
35600|spreaders
35601|lifting bars
35602|winches
35603|cargo-handling equipment; employs safety procedures
35604|signals winchman
35605|hoistman
35606|or cargo equipment operator where to move cargo.
35607|skilled in areas such as carpentry
35608|electrical and plumbing.
35609|use advanced software like cad or archicad in preparing architectural plans.
35610|establish or identify prices of goods
35611|services or admission
35612|and tabulate bills
35613|using calculators
35614|or optical price scanners.
35615|training and mentoring of newer staff members.
35616|greet customers
35617|and people person
35618|quantitative problem solving
35619|patrol officer
35620|fundamentals of successful project management
35621|nams nams lite
35622|totalbill software
35623|personal rehibilation trainer
35624|personal fitness trainer
35625|medical adviser
35626|nutritionist
35627|behavioral health mentor
35628|microst word and powerpoint builder
35629|vehicle dispatcher
35630|technical support and troubleshooting; resolving hardware
35631|software interface and
35632|interoperability problems
35633|data analysis and problem solving skills: can identify problems
35634|determine accuracy
35635|and relevance of information and use sound judgment to generate and evaluate alternatives
35636|and make recommendations
35637|information management; maintaining litigation network architecture and infrastructure
35638|attention to detail; thorough when performing work and conscientious about attending
35639|ability to implement policies and procedures to ensure information systems reliability
35640|consulting and advising on preparation of management reports using report writing
35641|customer service: can work with clients and customers to assess their needs
35642|provide
35643|information or assistance
35644|resolve their problems
35645|or satisfy their expectations
35646|know about available products and services; committed to providing quality products
35647|skills to install
35648|maintain and troubleshoot litigation support equipment
35649|customer hardware and software
35650|oral communication: ability to express information to individuals or groups effectively
35651|taking into account the audience and nature of the information (for example
35652|controversial); make clear and convincing oral presentations; listen
35653|to others
35654|attend to nonverbal cues
35655|and respond appropriately
35656|intrapersonal
35657|good oral and written skills in spanish and english
35658|basic microsoft office
35659|hvac-journeyman and above.
35660|electrician-journeyman and above.
35661|plumbing-journeyman and above.
35662|carpentry-journeyman.
35663|maintaining a positive attitude
35664|netapp fas configuration
35665|microsoft server roles
35666|& features
35667|vmware esx configuration
35668|communications security (comsec) management
35669|it training
35670|accomplished at microsoft products
35671|proficient at quality assurance and controls
35672|trauma care
35673|audiology hearing tests
35674|ekg interpretation
35675|iv therapy
35676|information systems security manager
35677|financial specialist
35678|foreign language skill(korean) in speaking
35679|navy issued second class swimmer qualification
35680|martial arts (taekwondo second degree
35681|judo second degree)
35682|wedding dj
35683|denon
35684|mackie
35685|organizational managment
35686|jsp
35687|mongodb
35688|openlayers
35689|foreign services liaison
35690|database entry
35691|beer
35692|alcoholic beverages
35693|key account development
35694|mcitp: microsoft certified it professional
35695|mcitp: windows 7 enterprise desktop administrator
35696|mcts: microsoft certified technology specialist
35697|mcts: windows server 2008 active directory
35698|mcts: windows server 2008 network infrastructure
35699|mcts: windows server 2008 application infrastructure
35700|mcts: windows 7 configuration
35701|mcsa: microsoft certified solutions associate - windows 7
35702|mcse: microsoft certified systems engineer - windows server 2003
35703|mcsa: microsoft certified systems administrator - windows server 2003
35704|mcnps: microsoft certified network product specialist
35705|ccna: cisco certified network associate
35706|vcp5-dcv: vmware certified professional 5  data center virtualization
35707|vcp5: vmware qualified professional 5
35708|comp tia security+
35709|comp tia a+
35710|certified technician
35711|itil v3 foundation certification
35712|good communications skills
35713|basic emt skills
35714|bls skills
35715|basic nursing skills (i.e. placing iv's
35716|taking specimens
35717|placing catheters
35718|correctional warehouse manager 2004-2014
35719|state correctional officer 1990-2004
35720|usaf reserve finance tech 1999-2008
35721|usaf reserve equipment operator 1993-1999
35722|usaf active duty law enforcement tech 1985-1990
35723|process analysis and improvment
35724|leadership; leads teams efficiently
35725|communication; keep lines of communication open
35726|performance
35727|experience leader
35728|skilled planner
35729|extensive logistics experience
35730|supervisory capable
35731|top secret security clearance with sensitive compartmented information (sci)
35732|extrovert personality
35733|knowledge of basic computer skills
35734|intellectual
35735|globally competent
35736|ansi
35737|eia standard 748
35738|evms
35739|federal cpic
35740|project control
35741|advanced scheduling techniques
35742|primavera
35743|wbs
35744|schedule development
35745|schedule analysis
35746|expert in multiple social media platforms
35747|analytics and web design
35748|expert in adobe graphic arts and media products
35749|highly proficient and experienced in photography techniques
35750|methods and editing
35751|senior level speechwriting
35752|maintenance execution
35753|complex electrical troubleshooting
35754|12 years as a over the truck driver and trainer in all 48 states
35755|chartography
35756|communication equipment (uhf
35757|gps)
35758|fire & hazardous material protection
35759|bosiet
35760|huet
35761|hazwoper 40
35762|vessel
35763|port security officer
35764|department of defense compliance
35765|safeguarding time parameters
35766|maintain log books
35767|dod compliance
35768|personal communication
35769|tazer
35770|oc spray certified
35771|english-spanish bilingual
35772|distilling systems
35773|piping systems
35774|thermodynamics
35775|turbine generators
35776|radiation detectors
35777|able to work with and lead a team
35778|make critical decisions under high stress situations
35779|encouraging team player
35780|outstanding people and communication skills
35781|ability to organize meetings and events
35782|ready to learn
35783|and follow or give direction when needed
35784|activate listening
35785|improvising
35786|hardware install
35787|unix operating systems
35788|computer support
35789|ccna routing & switching certified
35790|comptia casp certified
35791|iwork
35792|ilife
35793|lean principles
35794|sustainable infrastructure
35795|control center
35796|underway replenishment
35797|amphibious warfare
35798|amphibious warfare inspector
35799|department coordination
35800|tugboat (ytb) craftmaster
35801|brig officer
35802|boat inspector
35803|supervising industrial safety
35804|manpower fundamentals
35805|microsoft ecel
35806|client support
35807|calendar and docketing
35808|multicultural team management
35809|training staff
35810|document translation
35811|intercultural relations
35812|office coordination
35813|minutes
35814|regulatory documentation
35815|analytical techniques
35816|document storage
35817|idx
35818|korean language transcription
35819|inventory and invoice
35820|professional  tax preparer
35821|data entry systems
35822|travel photography
35823|afso21
35824|current forklift license (4
35825|10k)
35826|rules of evidence
35827|navy helicopter pilot
35828|senior parachute rigger
35829|microsoft shaprepoint administrator
35830|comptia technical certifications
35831|comsec account manager
35832|video teleconferance systems
35833|cost efficient
35834|prioritizer
35835|police administration
35836|advanced microsoft office
35837|powerpoint); and an expert ability
35838|to perform credible
35839|internet-based research.
35840|program management and evaluation; leadership development; emergency management;
35841|operations management; international relations; program analysis; staff  development;
35842|personnel information management; training design
35843|management; performance management
35844|appraisals; ethics investigations; policy formulation; project lifecycle management;
35845|strategic and operations planning; human resources management; safety; executive
35846|level leadership; driving results; coalition building; political savvy; consequence
35847|management; change management; facilities operations; equal opportunity; investigations;
35848|training and instruction; team leadership; business acumen; budgeting; fiscal management;
35849|workforce analysis and planning; operations analysis
35850|process improvement and simplification;
35851|leading change; best practices research; stakeholder outreach; community engagement;
35852|policy analysis; mentoring; coaching; leveraging diversity; problem solving; turnaround
35853|leadership; continuous improvement; public speaking; and excellent oral and written
35854|communication.
35855|wound care expert
35856|extemely organized
35857|cool and collected under pressure
35858|battlefield medic background
35859|change order management
35860|bidding
35861|proposals
35862|site safety
35863|institutional
35864|government and private-sector
35865|multi-million dollar contracts
35866|anti-terrorism level ii
35867|ability to handle high stressful situations
35868|strong leadership abilities
35869|ability to analyze data
35870|demographic profiling
35871|knowledge of spanish
35872|organizational financial  accountability
35873|types 69 words per minute
35874|efficient in ms office products
35875|mechanically inclined with over 7 years experience in automotive mechanic field
35876|corrosion control inspections
35877|400 hour inspections
35878|power on
35879|teardowns
35880|buildups
35881|forms and records
35882|it support specialist
35883|computer user helpdesk support
35884|water purification and hygiene equipment operations
35885|bachelor''s degree: concentration in management
35886|with experience
35887|sales skills with ability to successfully manage and direct others
35888|marketing reports: analyze sales and marketing reports to increase production identify
35889|competitive activity
35890|trainer: certified instructor
35891|writer capable of teaching prospecting and sales
35892|interpersonal skills: exceptional people skills: customer oriented (sensitive
35893|caring
35894|helpful and sincere)
35895|multi-location management
35896|rescue diving
35897|airborne school
35898|tropical medicine
35899|wilderness first aid
35900|wilderness medicine
35901|music performance
35902|commmunications and information professionals legal
35903|enterprise systems
35904|digital numbering systems
35905|network protocols
35906|network types
35907|marketing automation
35908|zendesk
35909|certificate of authorizations
35910|faa
35911|trained and experienced in handling hazardous materials
35912|explosives and general
35913|goods
35914|type at least 45 wpm
35915|pc or mac
35916|office telephone
35917|knowledge of plant and animal organisms
35918|knowledge of the chemical composition
35919|and properties of substances and
35920|of the chemical processes and transformations that they undergo. this includes uses
35921|of chemicals and their interactions
35922|danger signs
35923|production techniques
35924|methods.
35925|selecting and using training
35926|instructional methods and procedures appropriate for
35927|the situation when learning or teaching new things.
35928|knowledge of principles and methods for moving people or goods by air
35929|skilled with tools: shovel
35930|chainsaws
35931|hydrolic block
35932|positive attitude and can follow orders
35933|credit reports
35934|stock room experience
35935|biological programs
35936|blackboard lms
35937|therapeutic communication
35938|spiritual leadership
35939|digital network exploitation analyst
35940|digital receiver technology
35941|20 hour illinois security training certificate
35942|illinois perc card
35943|illinois foid card
35944|observer controller trainer
35945|schools ncoic
35946|hazardous material shipping
35947|trilingual (spanish-russian-english)
35948|ts-security clearance eligible
35949|defense acquisition workforce improvement act certified-level iii-contracting
35950|it transformation
35951|social innovation
35952|open innovation
35953|shared services
35954|mobile design
35955|culture change
35956|fully bilingual english-spanish
35957|strong pc skills
35958|strive under pressure
35959|comfortable using math and working with numerical data
35960|environmental law
35961|consumer law
35962|federal taxation
35963|flexible hours
35964|mechanical equipment operation
35965|project planning and administration
35966|and in writing
35967|of applications. such as microsoft word
35968|proven relationship-builder with unsurpassed interpersonal skills
35969|proficient with computer and microsoft office products.
35970|excellent interpersonal and communications skills.
35971|national organization for victim assistance(nova)
35972|kansas academy for victim assistance (kava)
35973|waste reduction
35974|compliance regulations
35975|data verification
35976|electronic fundamentals
35977|cable head ends
35978|twisted pair
35979|coax cable
35980|transmitters
35981|coordination with other agencies
35982|enforcement of company policies
35983|provides administrative and technical supervision to medical technologists
35984|technicians
35985|histopathology technician
35986|medical clerks and enlisted technicians.
35987|plans jobs and personnel assignments
35988|establishes work standards and recommends
35989|on employee hiring
35990|promotion and performance. experienced with professional knowledge
35991|of principles and skills in calibrating and operating instruments for use in analysis
35992|of a large assembly of samples which include unknown hazardous wastes. has a specialized
35993|knowledge of chemical and microbiological principles
35994|theories
35995|and established
35996|methodology sufficient to perform analysis and testing of various substances and
35997|to provide information pertinent to a variety of programs and problems solving.  identifies
35998|training needs and insures training is obtained to meet requirements. plans and
35999|approves civilian employee leaves. designates assignments and adjusts workload to
36000|accomplish recurring
36001|special and priority matters. assures adherence to safety
36002|requirements. acts for the laboratory officer in his
36003|her absence. participates in
36004|the research and planning of programs with the department chief.  supports the department
36005|in sample design
36006|development and analyses
36007|and preparation of
36008|technical reports in all areas of the department of pathology. carries out eeo policies
36009|and communicates support of these policies to subordinates; assuring equality in
36010|determining qualifications
36011|selections
36012|assignments
36013|details
36014|discipline and awards to employees; cooperating and participating fully in the development
36015|of an eeo affirmative action plan and efforts regarding staffing
36016|motivation and
36017|training to develop all employees; ensuring that minorities and women are considered
36018|for training opportunities and are also nominated or appointed to boards and committees;
36019|coordinates with eeo officials during the development and execution of policies
36020|affecting civilian personnel.
36021|engages in the collection
36022|shipment and data entry of
36023|laboratory tests. executes all technical
36024|administrative and clerical work in accordance
36025|with standard operating procedures and laboratory policies. supervises and ensures
36026|that all requested work has been performed.  supervised 11 laboratory personnel
36027|that encompassed duty section assignments
36028|competency assessment
36029|continuing
36030|and daily operations in accordance with college of american pathologist
36031|clinical laboratory improvements amendments
36032|health sciences institute
36033|on accreditation of health care organizations
36034|all federal
36035|osha and aabb regulations and guidelines that apply to the operation of all
36036|functions to include difficult and complex laboratory tests and examinations for
36037|which procedures and instructions have not been standardized locally.
36038|incl forklift and e350 trucks and cube vans
36039|skilled with  mechanical tools and machines
36040|over 30 years experience with hand and power tools used in the construction trades
36041|mechanical aptitude and supervisor experience
36042|intermediate experiences using microsoft word
36043|excel and power point
36044|intermediate experiences using lotus notes
36045|sap and other application software
36046|good oral and written communication
36047|experienced giving presentations
36048|able to read
36049|and speak english
36050|nei nastran
36051|trane trace 700
36052|micrometer
36053|management personnel resources
36054|imagery software
36055|good at communicating
36056|workplace discipline
36057|the dulaine method
36058|cultivate essentual life skills in children
36059|choreography
36060|latin dance
36061|salsa
36062|early childhood education
36063|general business administration
36064|executive presentation
36065|commercial plumbing
36066|budget forecasting
36067|and value management
36068|training systems
36069|compliance auditing
36070|office experience
36071|bachelor's degree in business analysis & management
36072|metric monitoring & comparison
36073|svn
36074|j query
36075|xhml java
36076|x-code
36077|tissue culture
36078|tissue embedding and sectioning using paraffin or temperature regulated system
36079|nucleic acid purification
36080|spectophotometry
36081|micro ct imaging and analysis using 3d image reconstruction
36082|making reagents and subsequent aliquotting
36083|tissue
36084|organ retrieval and fixation using formaline
36085|ethanol
36086|microfluidic device construction
36087|native-page
36088|fluorescent imaging
36089|numerous staining procedures
36090|anesthesia administration (porcine
36091|mus musculus)
36092|porcine adipose retrieval (liposuction)
36093|adipose derived stem cell purification and isolation
36094|animal surgery preparation
36095|im administration of antibiotics and anti-inflammatory medicine
36096|communication security
36097|experienced hospital staff
36098|security supervision
36099|manual laborer
36100|steel flattener
36101|preventive maintenance checks and services
36102|4 year bachelors degree at western state college of colorado in outdoor leadership
36103|and resort management.
36104|2 seasons of experience in maintaining parks and open space including safety
36105|and use of equipment.
36106|experience working outdoors in conditions that include steep and rough terrain
36107|dense vegetation
36108|heavy rains
36109|snow
36110|and uneven or rocky surfaces.
36111|spent 3 years in the us army as an infantryman learning different abilities
36112|such as team work
36113|map and compass reading
36114|and to think under stress.
36115|lead a team of 4 in a weapons squad
36116|instructions.
36117|persian
36118|10 ton+ vechile operator
36119|homeland security level iv
36120|phlebotomy certification
36121|bilingual. fluent in spanish and english (reading
36122|writing and speaking)
36123|operating heavy equipment certification courses; excavator
36124|aerial man lifts
36125|walkie
36126|stand-up
36127|and truck forklifts
36128|certified short sales
36129|nmls licensed
36130|listing homes
36131|multiple listing service
36132|listing services
36133|real estate license
36134|real estate financing
36135|reverse mortgages
36136|excellent written and verbal communications
36137|working long hours.
36138|t700 engine
36139|t55 engine
36140|250-c30r
36141|3 engine
36142|organizing skills
36143|babysitting
36144|nannies
36145|sexual harrasment prevention training
36146|concordance
36147|capability set 13
36148|efficiency under pressure
36149|hard and dedicated worker
36150|industrial maintenance
36151|advanced hydraulics
36152|at&t basic electricity
36153|outside plant technician
36154|advanced medical equipment repair
36155|aircraft body & structure hydraulic mechanic
36156|field service technician paint robots and atomizer
36157|microwave radios
36158|achieve global certified
36159|intelligence gathering
36160|car detailing
36161|motorcycle riding
36162|crewman
36163|intelligence writing
36164|social media analysis
36165|information security standards
36166|yachtmaster
36167|fluent in swedish
36168|danish
36169|professional driving
36170|couples work
36171|emdr
36172|trauma therapy
36173|anxiety management
36174|senior program analyst
36175|military services liaison
36176|vow
36177|vei
36178|va benefits advisor and train-the-trainer
36179|continuous quality improvement
36180|master resilience trainer
36181|master train the trainer for va benefits advisors supporting the president's vow
36182|pcocess control
36183|programmable logic controller
36184|conduit
36185|i have over ten in customer service retail training
36186|and seven years in security
36187|structural integrity
36188|football
36189|computer skills \ typing
36190|well mannered with problem solving skills
36191|i also take initiative when needed.
36192|human resource modeling
36193|effective counseling techniques
36194|resolve customer complaints
36195|inspecting work
36196|active security clerance
36197|surveyor
36198|operations and planning
36199|internet network management
36200|voip and data transmission
36201|computer hardware knowledge
36202|sample collection and processing
36203|safety and occupational health program
36204|firefighter ii
36205|airport firefighter
36206|technorth carolina shipboard firefighter
36207|introduction to ammunition
36208|hazmat familiarization and safety transport
36209|intermodal dry cargo container re-inspection
36210|ics 100 (fema)
36211|ics 200 (fema)
36212|is 700 (fema)
36213|is 800 (fema)
36214|environmental policy analysis
36215|risk assessment and mitigation
36216|confrontation
36217|managed all maintenance functions of a 12-aircraft
36218|145 member u.s. navy transport
36219|squadron achieviing a consistent 94% aircraft availability and 100% tast completion
36220|rate...the best in a peer group of sox squadrons.
36221|supervised 15 highly qualified quality control
36222|quality assurance inspectors in constantly
36223|maintaining the top rated program in the entire transport squadon community...recognized
36224|with the fleet commander's level of excellence award.
36225|online education and training
36226|veterans educational benefits
36227|time and personnel management
36228|intelligence planning and operations
36229|licensed clinical social worker
36230|behavioral health trainer
36231|office automation specialist
36232|fusion
36233|metering
36234|line tracing
36235|hr policy and procedure development
36236|finance budgeting and projections
36237|analytical research and critical thinking
36238|risk management and problem solving
36239|payroll processing and oversight
36240|acic
36241|mict
